training_step,curriculum_stage,horizon,mode_entropy,spawn_probability,spawn_action_frequency,mode_explore_fraction,mode_explore_team_fraction,mode_forage_fraction,mode_forage_team_fraction,mode_camp_fraction,mode_camp_team_fraction,mode_evade_fraction,mode_evade_team_fraction,mode_regroup_fraction,mode_regroup_team_fraction,mode_conserve_fraction,mode_conserve_team_fraction,movement_intensity_mean,movement_intensity_std,movement_intensity_min,movement_intensity_max,steering_residual_mean,steering_residual_std,steering_residual_min,steering_residual_max
175,1,900.0,1.3491405155957334,0.5550578989317186,0.5512449145317078,0.1547921967769296,0.13638828461547445,0.213457732541702,0.30572916052150667,0.14751201583262652,0.12253664530356867,0.19621147865422675,0.15361884439623474,0.08679672038450664,0.08472522162366383,0.2012298558100085,0.19700184353955164,0.49765777587890625,0.273024320602417,9.988289093598723e-05,0.9999138712882996,-0.030508186668157578,0.519565224647522,-0.9999982118606567,0.9996470212936401
176,1,900.0,1.3902777387750125,0.5733312250493647,0.5636577606201172,0.15316007996309397,0.1466046351507167,0.20928802091342458,0.26082852406905765,0.14362601876057204,0.13513377302627053,0.18130093802860217,0.15683664470815986,0.09856989081962171,0.09683582395124413,0.21405505151468554,0.20376059909455116,0.4981042444705963,0.2728137671947479,4.842373891733587e-05,0.9999486804008484,-0.049660343676805496,0.5196878910064697,-0.9997087121009827,0.997917890548706
177,1,900.0,1.3474968303930084,0.5853804800176811,0.591443657875061,0.12899429709423374,0.11857548462949662,0.23698741739838872,0.2580920740091823,0.13478772517425544,0.12821224849268575,0.1736217977731511,0.16082998600494833,0.10038924594912646,0.10235211181766374,0.22521951661084458,0.23193809504602322,0.5010715126991272,0.2684227228164673,5.960449925623834e-06,0.9998308420181274,-0.06367835402488708,0.51261305809021,-0.9980489015579224,0.9995416402816772
178,1,900.0,1.3610078922864048,0.5733825609818537,0.5759612917900085,0.14958244032222304,0.146826337551376,0.218535215431232,0.22526989832437763,0.13517108861133692,0.13327574360811023,0.17448821225334418,0.1712678234028598,0.11669499667430346,0.11899775558900154,0.20552804670756042,0.20436244152427477,0.5028987526893616,0.26925128698349,0.0005243406048975885,0.9999247193336487,-0.0689358115196228,0.5127912759780884,-0.9997274875640869,0.9983294010162354
179,1,900.0,1.33213799840195,0.5788013569862297,0.5867170691490173,0.14228173307206618,0.13128280755092384,0.23916829958632702,0.25669574207101475,0.1287829305464838,0.12283007735568931,0.15937295885042455,0.14559873004377383,0.107228391029828,0.11321031070214979,0.22316568691487046,0.23038233227644847,0.4998072683811188,0.2695598304271698,0.0002583261230029166,0.9999681711196899,-0.04631003737449646,0.507932722568512,-0.999980628490448,0.9989013671875
180,1,900.0,1.313757293264166,0.58455660177171,0.5845447778701782,0.16542362768496421,0.13766973613851205,0.27655131264916466,0.33810275740173096,0.12291169451073986,0.11045477356781172,0.1357398568019093,0.1184198326200877,0.1066527446300716,0.10252329927548105,0.19272076372315036,0.19282960099637653,0.5019248127937317,0.2671050429344177,0.00013202358968555927,0.9995757937431335,-0.05424034222960472,0.5079013109207153,-0.9998148083686829,0.9996224641799927
181,1,900.0,1.3335152365390734,0.5729135009036997,0.5740454792976379,0.17588340986224796,0.14066525728162135,0.25364344180475146,0.29598545065658394,0.13246156917548413,0.12605935566772597,0.1618087442603314,0.13621912621280233,0.11579157516470354,0.12618688751289825,0.16041125973248152,0.17488392266836816,0.4993102252483368,0.2691596448421478,9.083272743737325e-05,0.9998204708099365,-0.06274592131376266,0.5125946998596191,-0.9997999668121338,0.9976130723953247
182,1,900.0,1.3572639595273057,0.5679188443929372,0.5665603280067444,0.18445863746958638,0.16140191401431686,0.23532542579075424,0.2908138701578597,0.1257603406326034,0.1147997875589952,0.1573905109489051,0.129862586182506,0.1083485401459854,0.11594532727710904,0.18871654501216545,0.18717651480921316,0.5002808570861816,0.27219510078430176,2.2662681658403017e-05,0.9997645020484924,-0.04246444255113602,0.5166180729866028,-0.9998249411582947,0.9991217851638794
183,1,900.0,1.2989741414165183,0.5797630220624753,0.5769837498664856,0.15618838992332967,0.14114635725433375,0.28378970427163197,0.300922170245024,0.11829134720700986,0.11497806125283808,0.14370208105147864,0.1281432178177877,0.11631982475355969,0.12067252613971327,0.18170865279299014,0.19413766729030324,0.511461079120636,0.2698667347431183,7.299581193365157e-05,0.9997110366821289,-0.059260230511426926,0.5090183615684509,-0.9998835921287537,0.9999234676361084
184,1,900.0,1.3610355080376442,0.5691505835844863,0.5705122947692871,0.17636887608069166,0.15080862740773043,0.2487443392342528,0.2613288884784313,0.13931659118979003,0.1347327087735063,0.16558254425689584,0.14400814922752317,0.11074516261836147,0.1223842802349926,0.15924248662000823,0.1867373458778162,0.5060617327690125,0.2733306884765625,0.00013079414202366024,0.9998157620429993,-0.05454239249229431,0.5163846015930176,-0.9989774227142334,0.999198317527771
185,1,900.0,1.345161000627219,0.5417370870233127,0.5391172170639038,0.2030970815961882,0.1877911563586224,0.2383114949374628,0.26146905641667983,0.13259380583680763,0.13013312632427476,0.13936867182846932,0.1257768233521007,0.1110035735556879,0.11072198189421656,0.17562537224538416,0.18410785565410573,0.5135457515716553,0.27358075976371765,0.00032348159584216774,0.9998555779457092,-0.04174944758415222,0.5183852910995483,-0.9985733032226562,0.9998677968978882
186,1,900.0,1.3349007434884212,0.5394806000921462,0.5311259627342224,0.17669127435556092,0.1638332025921894,0.25789664770664406,0.2736974966220678,0.15042962604380974,0.1466515169070434,0.12549921336076486,0.1170155230391224,0.10589374319254508,0.10569781453073021,0.1835894953406753,0.19310444630884674,0.5200315117835999,0.26893162727355957,9.592712012818083e-05,0.9995419979095459,-0.046878669410943985,0.5101507902145386,-0.9998189210891724,0.9982256889343262
187,1,900.0,1.3338258913574947,0.5320426043937048,0.5372692942619324,0.16900567333532399,0.16339577328030147,0.26366079426694533,0.285392083553553,0.15387677913805117,0.14813845130013595,0.12700308549815864,0.11469503829036033,0.1094854185328954,0.10690475468378294,0.17696824922862547,0.18147389889186633,0.5217313766479492,0.2700780928134918,4.3608026317087933e-05,0.9993547201156616,-0.047884587198495865,0.5100131630897522,-0.9999541640281677,0.998805046081543
188,1,900.0,1.29182936528601,0.5361768293869604,0.543140172958374,0.18089773877826526,0.16251891390145615,0.29440881988975137,0.3458732877131772,0.1303858701766228,0.1219824913872644,0.12926088423894702,0.10792034916879249,0.0971987850151873,0.0920484044477214,0.16784790190122623,0.16965655338158836,0.5128644108772278,0.26686567068099976,6.005168688716367e-05,0.9995175004005432,-0.0574675016105175,0.5035801529884338,-0.9989913702011108,0.9995249509811401
189,1,900.0,1.234171671416039,0.5181372470775834,0.5181480050086975,0.15447246409589505,0.14821470215490504,0.34185231256360965,0.3600421166427259,0.10957819744430623,0.10801701916317272,0.10392400768969806,0.0972385383122244,0.10392400768969806,0.10266891310599166,0.18624901051679293,0.18381871062098026,0.5229730010032654,0.2654283046722412,0.0002610173833090812,0.9993059039115906,-0.06522305309772491,0.4871848523616791,-0.9996702075004578,0.998565673828125
190,1,900.0,1.2955417169895136,0.5170839827788206,0.5161916613578796,0.1761766763265714,0.15233277653741795,0.2689117617667633,0.33580502158105635,0.12071549915059458,0.11172659447798115,0.13330668532027581,0.10939220594066586,0.09603277705606075,0.09267240643310136,0.2048566003797342,0.19807099502977737,0.5147534608840942,0.2721107602119446,0.0005284195649437606,0.9998757839202881,-0.05912287160754204,0.5048564672470093,-0.999387264251709,0.9989324808120728
191,1,900.0,1.3313788980229164,0.49401344220029214,0.4958511292934418,0.19730729863790253,0.1745551189862918,0.23691047948980395,0.30076544794228854,0.11510904653176915,0.1046818857162179,0.15038185969608692,0.12120058298035764,0.1100700732225809,0.10782797658868469,0.19022124242185653,0.1909689877861594,0.5067550539970398,0.2695508897304535,6.912546814419329e-05,0.9997434020042419,-0.047100234776735306,0.5164839029312134,-0.9998106360435486,0.9994226694107056
192,1,900.0,1.3755390456340189,0.5115002158344656,0.5255652070045471,0.19668219520509034,0.18352661469401224,0.2021361208953528,0.22120214971039995,0.1340756732189524,0.1296936539375606,0.15373253039427337,0.14043414847399535,0.09873877968412681,0.10204883324427204,0.2146347006022043,0.22309459993975983,0.511785626411438,0.27169784903526306,4.733128662337549e-05,0.9988857507705688,-0.058890361338853836,0.5169256329536438,-0.9995180368423462,0.9998167753219604
193,1,900.0,1.3398340950274938,0.48923735121704326,0.49097350239753723,0.19473450344367918,0.1812268838423533,0.22439457898244836,0.2631767453205848,0.1383025994223506,0.13104726038400907,0.13596978449233504,0.11404688919253908,0.11019773383692513,0.10498810392290124,0.19640079982226172,0.2055141173376125,0.5156643390655518,0.2688731849193573,0.00045124837197363377,0.9997242093086243,-0.052481647580862045,0.5128457546234131,-0.9993504881858826,0.9994752407073975
194,1,900.0,1.3838079880612142,0.49941846099868603,0.49866536259651184,0.1955323469683783,0.19137163524948528,0.19031041485349579,0.211091511644956,0.16990619862682527,0.16021694592460384,0.14234600135383424,0.12489504798756598,0.09592882699932308,0.09052853428312209,0.2059762111981433,0.22189632491026684,0.5156416296958923,0.2747472822666168,0.00017677724827080965,0.9999717473983765,-0.04808683320879936,0.5215353965759277,-0.9985538125038147,0.9998505115509033
195,1,900.0,1.3921097580510364,0.5117825829497635,0.5041152238845825,0.19177624247827055,0.17304575052571763,0.18230443503454424,0.22398810180907222,0.1790728772008023,0.17378048282541683,0.13773122353465567,0.116429943675981,0.10953866726097615,0.10127408685810343,0.19957655449075107,0.21148163430570888,0.5173363089561462,0.270879328250885,9.394400694873184e-05,0.999788224697113,-0.036187946796417236,0.5195507407188416,-0.9999016523361206,0.9986412525177002
196,1,900.0,1.4067867351691918,0.5392935916649487,0.5286227464675903,0.1777815728801981,0.16901877788601954,0.18982153530868415,0.21398300657156077,0.200836820083682,0.19292205426910466,0.1516522927162497,0.1404365527500487,0.0952096319699428,0.09399796510900349,0.18469814704124327,0.18964164341426282,0.5098921060562134,0.27607980370521545,0.0005237318691797554,0.999938428401947,-0.039021529257297516,0.5252809524536133,-0.9998061060905457,0.9995907545089722
197,1,900.0,1.4012109017037377,0.5227096620655389,0.5260817408561707,0.1797321892875715,0.17503359803122107,0.1765470618824753,0.19214557142022495,0.18356734269370775,0.17783946039855136,0.15581123244929798,0.144854521477842,0.09776391055642225,0.0978608973493253,0.2065782631305252,0.21226595132283532,0.512170135974884,0.27555710077285767,0.00018758198712021112,0.9997335076332092,-0.030796047300100327,0.5243651270866394,-0.9998959898948669,0.9997729063034058
198,1,900.0,1.370568042161297,0.5486859075739645,0.5483660697937012,0.1837404301859278,0.17648479217802734,0.2149106817353263,0.2383119963897762,0.18547211082756107,0.17726179145482782,0.12103536274152388,0.11446148587505199,0.08120670798395917,0.08039726238347135,0.2136347065257018,0.21308267171884526,0.5170124769210815,0.2713800370693207,0.00017615736578591168,0.9998155236244202,-0.011317461729049683,0.5163900852203369,-0.9992376565933228,0.9982640743255615
199,1,900.0,1.347736569830307,0.5477869875533665,0.5453272461891174,0.19339152119700748,0.16266372750222144,0.23890274314214463,0.2957181317623302,0.1708229426433915,0.15844995712604223,0.11633416458852867,0.08962853607769038,0.08104738154613467,0.08405395927351218,0.19950124688279303,0.20948568825820357,0.516369104385376,0.27153053879737854,0.00025367827038280666,0.9994673728942871,-0.0034221308305859566,0.5096662640571594,-0.9991883039474487,0.9998584985733032
200,1,900.0,1.3499528933794072,0.5272909582527242,0.5306380391120911,0.20241617357001973,0.18364637784498797,0.22078402366863906,0.2382253359213642,0.16876232741617356,0.17722795932357277,0.14176528599605523,0.12404522369848105,0.08826429980276135,0.07786931147054803,0.17800788954635108,0.198985791741046,0.5080470442771912,0.2729393243789673,0.0005898976232856512,0.9995332360267639,-0.009171364828944206,0.5146238803863525,-0.9998602271080017,0.9990378618240356
201,1,900.0,1.372242186492837,0.482883404990627,0.49064579606056213,0.2349688405161064,0.20251164997833054,0.19231106819977178,0.25309770141069987,0.16501360484508032,0.16208240737745402,0.1529009040638989,0.1062823893972941,0.09233740015799174,0.08669431179417147,0.16246818221715087,0.18933154004204997,0.5038694739341736,0.27524736523628235,5.0866719902842306e-06,0.9999262094497681,0.009870514273643494,0.5251545906066895,-0.9994904398918152,0.9998968839645386
202,1,900.0,1.34847833661518,0.48150878967555927,0.4748472273349762,0.21415711947626842,0.1925879868249734,0.22332242225859247,0.26818990245108026,0.16276595744680852,0.15856403636427063,0.1355973813420622,0.11707784640149477,0.09410801963993454,0.0879045496416604,0.17004909983633387,0.1756756783165205,0.513648271560669,0.272845059633255,0.00017547080642543733,0.9999901056289673,-0.0104711027815938,0.516537070274353,-0.9997010827064514,0.9987157583236694
203,1,900.0,1.3192751734265902,0.49033232421574136,0.49211305379867554,0.22719270166453265,0.20540898176735062,0.24079705505761845,0.28020435985248504,0.15596991037131883,0.15528944040874307,0.14452624839948783,0.1283565105608752,0.09539052496798976,0.09261682343926816,0.1361235595390525,0.13812388397127792,0.5138230919837952,0.2709771692752838,0.0004271031357347965,0.9998923540115356,-0.0162949338555336,0.5142521858215332,-0.9998322129249573,0.9994845390319824
204,1,900.0,1.3183657991642408,0.47819504873377555,0.4806303381919861,0.23562849546163014,0.20987172561672437,0.23993765471715411,0.2901226705257277,0.14871183643531677,0.1392668648808531,0.1457779407719813,0.12138560789270815,0.09287613459246355,0.09636418760685957,0.13706793802145412,0.14298894347712707,0.5173785090446472,0.2723501920700073,6.879337888676673e-05,0.9998524188995361,0.0027157028671354055,0.5131627917289734,-0.9982092976570129,0.9998329877853394
205,1,900.0,1.288092463202095,0.4625844010775276,0.4680614769458771,0.2234964782373126,0.21775865807572584,0.2750586960447896,0.28842793302886754,0.1471916200108362,0.1452088917847029,0.12687375835289869,0.11611715433861239,0.08677984468123533,0.08521381501359367,0.14059960267292756,0.14727354775849766,0.5148519277572632,0.26962724328041077,0.00019550001889001578,0.9997314810752869,0.005478764418512583,0.5070606470108032,-0.9998503923416138,0.9996496438980103
206,1,900.0,1.3129051114893624,0.47533088470661,0.4811018705368042,0.218860469952173,0.20152962508151862,0.25639426076107297,0.296260187744685,0.1517987107506758,0.14974599079187523,0.13277188604699522,0.11319117747839323,0.09555001039717197,0.09387088608921593,0.144624662091911,0.145402132814312,0.5220942497253418,0.2704632580280304,0.00064767588628456,0.9995316863059998,-0.0027698748745024204,0.507079005241394,-0.999983012676239,0.9986330270767212
207,1,900.0,1.3094076089244289,0.46844338187678614,0.4705761671066284,0.1927758930353223,0.181629016143153,0.2622231091598483,0.29531576215453936,0.15685491917780883,0.1582462843613212,0.14567950508880462,0.12564165408481853,0.08700858112153263,0.07940863825636992,0.1554579924166833,0.15975864499979797,0.5256413221359253,0.271217942237854,3.992951678810641e-05,0.9993773698806763,-0.010530421510338783,0.5058076977729797,-0.9999504685401917,0.999971866607666
208,1,900.0,1.3316914446813102,0.47596047215051857,0.4833267033100128,0.1763096168881939,0.1630195118202643,0.24837112327339067,0.2883947689631824,0.17279124315871774,0.16455389603311044,0.14255929111284857,0.11777057970888925,0.0962991920771436,0.08967554919688783,0.1636695334897055,0.17658569427766577,0.5267674922943115,0.2705792188644409,0.00023696957214269787,0.999599039554596,-0.01766189932823181,0.5080010890960693,-0.9995924234390259,0.9998422861099243
209,1,900.0,1.2843551429042492,0.46584574083370733,0.46526962518692017,0.17467560245258806,0.16463836853847505,0.2796235562526736,0.32191471748938827,0.16084414658491372,0.15261463902773587,0.12733494937972337,0.10562559121508552,0.10951090831313276,0.09955135304261073,0.1480108370169685,0.15565533068670456,0.5264918804168701,0.2689897418022156,0.00024398196546826512,0.9997057914733887,-0.007898843847215176,0.5017760396003723,-0.9976656436920166,0.9989265203475952
