seed,horizon,complete,official_score,survival_time,horizon_reached,final_population,peak_population,minimum_population,mean_population,births,deaths,predator_related_deaths,fruit_score_contribution,mean_energy,median_energy,official_reward,training_reward,environment_ticks,decision_steps,episode_wall_time
951,3000.0,1,408.8253131263097,399.3000000000223,0,0,35,0,14.575363044566851,277,282,,,47.36342620793007,47.56379444110304,408.8253131263097,403.8253131263097,3993,799,191.82800000000134
904,3000.0,1,356.1345015200723,339.4000000000087,0,0,34,0,14.367893961708395,249,254,,,46.85093798593265,46.34702213872406,356.1345015200723,351.1345015200723,3394,679,172.25
828,3000.0,1,616.8304449926577,626.800000000074,0,0,51,0,14.463869835699473,437,442,,,49.20589407377032,50.01428004106258,616.8304449926577,611.8304449926577,6268,1254,275.39100000000326
925,3000.0,1,433.68465900231416,410.10000000002475,0,0,33,0,12.231838127742565,223,228,,,47.2198282083732,47.18666465124955,433.68465900231416,428.68465900231416,4101,821,172.56300000000192
890,3000.0,1,454.2028313085096,451.90000000003425,0,0,43,0,13.10862831858407,259,264,,,48.2241466760526,48.1383669181214,454.2028313085096,449.2028313085096,4519,904,189.01600000000326
910,3000.0,1,401.1616330692899,386.2000000000193,0,0,21,0,8.25524203986539,132,137,,,45.65124522628476,44.84328599461823,401.1616330692899,396.1616330692899,3862,773,139.57800000000134
957,3000.0,1,522.4871228904781,506.50000000004667,0,0,24,0,7.445913936044216,137,142,,,47.263548253158646,47.55727941830743,522.4871228904781,517.4871228904781,5065,1013,197.40600000000268
1001,3000.0,1,631.248827909998,643.1000000000777,0,0,54,0,14.844682835820896,527,532,,,47.18260491861476,47.3874135809606,631.248827909998,626.248827909998,6431,1287,273.78199999999924
834,3000.0,1,297.33942449508385,297.89999999999924,0,0,48,0,18.757046979865773,246,251,,,49.02908079871627,50.545122353081176,297.33942449508385,292.33942449508385,2979,596,124.42199999999866
896,3000.0,1,423.3210827823095,404.1000000000234,0,0,41,0,10.62642256308758,178,183,,,44.78716157049576,44.21284419884401,423.3210827823095,418.3210827823095,4041,809,158.21899999999732
916,3000.0,1,296.11371868774484,290.6999999999976,0,0,17,0,7.639270976616231,81,86,,,46.71549009054927,47.355901359504635,296.11371868774484,291.11371868774484,2907,582,113.81300000000192
922,3000.0,1,54.61578560966441,54.3000000000005,0,0,10,0,3.8511029411764706,8,13,,,37.17003425971599,34.70649695890453,54.61578560966441,49.61578560966441,543,109,13.671999999998661
963,3000.0,1,346.36400000001066,341.2000000000091,0,0,12,0,4.123937884559039,48,53,,,44.94493353525469,44.885593638300065,346.36400000001066,341.36400000001066,3412,683,128.17199999999866
931,3000.0,1,675.1825705235749,646.1000000000784,0,0,36,0,11.425410089755493,289,294,,,46.25807203397177,46.74725735608723,675.1825705235749,670.1825705235749,6461,1293,248.76599999999598
1007,3000.0,1,510.0021199234717,490.0000000000429,0,0,36,0,10.640889614364415,205,210,,,46.26590077776396,45.990515403563975,510.0021199234717,505.0021199234717,4900,980,179.73399999999674
840,3000.0,1,452.9936690399636,442.70000000003216,0,0,34,0,12.492095754290876,291,296,,,48.028418984800275,47.950781956386685,452.9936690399636,447.9936690399636,4427,886,159.3440000000046
902,3000.0,1,363.84939927194216,360.1000000000134,0,0,26,0,7.854802887284841,147,152,,,44.552081432838264,44.43586880433333,363.84939927194216,358.84939927194216,3601,721,134.93700000000536
908,3000.0,1,33.0530000000002,32.700000000000195,0,0,11,0,6.3810975609756095,7,12,,,39.828168267920375,39.31483131413166,33.0530000000002,28.053000000000203,327,66,14.264999999999418
1013,3000.0,1,319.9951354367672,303.20000000000044,0,0,30,0,12.8486646884273,160,165,,,44.9072693840049,44.70057192943538,319.9951354367672,314.9951354367672,3032,607,124.32800000000134
937,3000.0,1,366.3606616317039,364.30000000001434,0,0,31,0,13.003018660812295,255,260,,,45.69350563132028,45.1248893650803,366.3606616317039,361.3606616317039,3643,729,149.51499999999942
928,3000.0,1,546.3209266894515,546.0000000000556,0,0,39,0,11.856985900018312,380,385,,,48.188073682672226,48.72370578813662,546.3209266894515,541.3209266894515,5460,1092,217.48399999999674
846,3000.0,1,364.5307879954303,352.40000000001163,0,0,25,0,10.23290780141844,161,166,,,45.49940999741129,45.14472774120802,364.5307879954303,359.5307879954303,3524,705,137.875
914,3000.0,1,268.53249359149197,260.49999999999073,0,0,60,0,17.165003837298542,231,236,,,49.42071723236329,50.4529182762263,268.53249359149197,263.53249359149197,2605,521,100.42199999999866
969,3000.0,1,693.658674803923,660.2000000000816,0,0,39,0,14.815538391640164,488,493,,,48.555407448945985,49.027175385606945,693.658674803923,688.658674803923,6602,1321,268.40699999999924
934,3000.0,1,326.35616877804404,307.5000000000014,0,0,32,0,15.461638491547465,177,182,,,48.428187985222976,49.06580899543248,326.35616877804404,321.35616877804404,3075,615,136.43700000000536
920,3000.0,1,367.1906000000149,337.50000000000824,0,0,35,0,16.675355450236967,235,240,,,46.69401531950188,46.873280762369745,367.1906000000149,362.1906000000149,3375,675,148.14099999999598
1019,3000.0,1,554.9608902013823,541.0000000000545,0,0,38,0,14.163370911107004,369,374,,,47.41509235060112,47.70442819051323,554.9608902013823,549.9608902013823,5410,1082,235.5
975,3000.0,1,407.75353061011606,389.6000000000201,0,0,38,0,9.725173210161662,143,148,,,48.457927368367294,48.687743149443506,407.75353061011606,402.75353061011606,3896,780,172.92199999999866
943,3000.0,1,608.7431609859726,594.5000000000666,0,0,28,0,11.88109653548604,303,308,,,47.206915781228055,47.5497307737744,608.7431609859726,603.7431609859726,5945,1189,258.67199999999866
852,3000.0,1,550.5374001815587,535.0000000000531,0,0,50,0,15.176602504204821,336,341,,,46.21187376249667,45.67464285580752,550.5374001815587,545.5374001815587,5350,1070,244.625
1025,3000.0,1,222.5673650068275,213.79999999999214,0,0,36,0,11.110799438990183,104,109,,,44.03951072678901,43.037324233574196,222.5673650068275,217.5673650068275,2138,428,98.75
940,3000.0,1,441.2859556200178,428.50000000002893,0,0,36,0,17.05786280914606,351,356,,,47.00561100823463,46.884484976217855,441.2859556200178,436.2859556200178,4285,857,197.125
926,3000.0,1,382.76207837004995,376.70000000001716,0,0,44,0,17.667462845010615,292,297,,,49.58614754372954,50.10443698449502,382.76207837004995,377.76207837004995,3767,754,179.51499999999942
858,3000.0,1,265.4142787707564,258.5999999999903,0,0,33,0,13.03633552377271,165,170,,,47.00616013910522,46.94588218126025,265.4142787707564,260.4142787707564,2586,518,121.32800000000134
864,3000.0,1,287.30576424013634,279.299999999995,0,0,20,0,6.497494631352899,78,83,,,45.42098499243395,45.86804343603965,287.30576424013634,282.30576424013634,2793,559,92.125
946,3000.0,1,417.81807201002505,405.8000000000238,0,0,46,0,10.639566395663957,242,247,,,46.05085512027937,45.5433152740035,417.81807201002505,412.81807201002505,4058,812,145.79699999999866
949,3000.0,1,641.435954658402,623.1000000000731,0,0,29,0,9.297978177150192,212,217,,,47.04525369182881,47.80851302989849,641.435954658402,636.435954658402,6231,1247,246.7190000000046
932,3000.0,1,498.83606916603986,487.60000000004237,0,0,41,0,11.107648144351035,263,268,,,45.43232362562591,44.440911359100475,498.83606916603986,493.83606916603986,4876,976,179.78100000000268
1031,3000.0,1,588.8688423397256,565.7000000000601,0,0,34,0,14.225167903852952,411,416,,,47.52666543299584,47.58318253321124,588.8688423397256,583.8688423397256,5657,1132,217.92199999999866
938,3000.0,1,48.39940000000042,48.10000000000041,0,0,10,0,4.134854771784233,6,11,,,37.659458539916564,36.01428467054965,48.39940000000042,43.39940000000042,481,97,18.07800000000134
955,3000.0,1,246.73330701052828,241.99999999999054,0,0,21,0,4.962825278810409,50,55,,,42.491755421229755,40.08397091028186,246.73330701052828,241.73330701052828,2420,484,108.7960000000021
981,3000.0,1,951.1512067977203,917.30000000014,0,0,59,0,13.209614126880314,645,650,,,47.59827210983807,47.359332912016455,951.1512067977203,946.1512067977203,9173,1835,382.35899999999674
961,3000.0,1,37.67620000000027,37.50000000000026,0,0,10,0,4.9361702127659575,5,10,,,35.533606684785404,32.73385518908031,37.67620000000027,32.67620000000027,375,75,16.485000000000582
870,3000.0,1,484.4476427293855,464.5000000000371,0,0,39,0,13.829100301334481,299,304,,,47.58317941216711,47.19932852147025,484.4476427293855,479.4476427293855,4645,929,202.26599999999598
1037,3000.0,1,546.3605479226409,560.2000000000588,0,0,57,0,17.093164376227023,518,523,,,50.96058997536835,51.30485777575507,546.3605479226409,541.3605479226409,5602,1121,236.82799999999406
944,3000.0,1,574.7003727475137,546.1000000000556,0,0,34,0,13.965946539729037,355,360,,,47.31538322710864,46.44832097435555,574.7003727475137,569.7003727475137,5461,1093,232.84399999999732
987,3000.0,1,475.8055894583583,486.9000000000422,0,0,44,0,12.018480492813142,283,288,,,49.18257781094471,48.50536105039072,475.8055894583583,470.8055894583583,4869,974,196.7960000000021
952,3000.0,1,863.2256385599821,832.4000000001207,0,0,48,0,15.393633633633634,503,508,,,47.30437881154036,47.3049763686557,863.2256385599821,858.2256385599821,8324,1665,345.73399999999674
1043,3000.0,1,194.74391258590165,190.39999999999347,0,0,46,0,15.316535433070866,107,112,,,47.386110030176496,45.12033546317325,194.74391258590165,189.74391258590165,1904,381,71.84399999999732
967,3000.0,1,612.2520917367533,600.800000000068,0,0,29,0,10.070727242469628,262,267,,,48.12711134932673,47.92379120179348,612.2520917367533,607.2520917367533,6008,1202,238.18700000000536
876,3000.0,1,518.8357675615339,506.2000000000466,0,0,47,0,14.59411416156429,317,322,,,47.971313769486834,47.30938332678872,518.8357675615339,513.8357675615339,5062,1013,198.39099999999598
882,3000.0,1,85.03459999999946,83.89999999999951,0,0,11,0,4.675,12,17,,,42.36691478321743,41.999198631874485,85.03459999999946,80.03459999999946,839,168,37.46800000000076
950,3000.0,1,403.9583277082782,391.9000000000206,0,0,22,0,7.014285714285714,118,123,,,45.95724397079804,45.10331825591511,403.9583277082782,398.9583277082782,3919,784,157.56200000000536
993,3000.0,1,436.8502917101705,414.90000000002584,0,0,44,0,18.72,351,356,,,47.4654139557281,46.57281335165931,436.8502917101705,431.8502917101705,4149,830,164.53100000000268
973,3000.0,1,294.0429921685528,286.99999999999676,0,0,27,0,12.18634622082898,131,136,,,48.04962869623887,49.33324874324955,294.0429921685528,289.0429921685528,2870,574,118.375
888,3000.0,1,190.14047055707923,192.09999999999337,0,0,23,0,9.576482830385016,95,100,,,46.64114425393998,45.661715608491534,190.14047055707923,185.14047055707923,1921,385,73.7190000000046
958,3000.0,1,473.19223488582884,455.90000000003516,0,0,36,0,11.326973684210527,210,215,,,47.16789203321632,47.148034087255134,473.19223488582884,468.19223488582884,4559,912,190.03100000000268
979,3000.0,1,227.75242162900915,224.49999999999153,0,0,35,0,14.658949243098842,140,145,,,49.659702141705495,48.768575547488815,227.75242162900915,222.75242162900915,2245,449,102.01599999999598
894,3000.0,1,276.4819288644513,270.29999999999296,0,0,27,0,12.693047337278106,135,140,,,46.7438163661319,46.606227518351304,276.4819288644513,271.4819288644513,2703,541,117.25
964,3000.0,1,264.3972955590775,256.4999999999898,0,0,45,0,13.024162120031177,144,149,,,48.77012276786768,47.830779714263414,264.3972955590775,259.3972955590775,2565,513,124.23500000000058
956,3000.0,1,535.2467625476339,519.6000000000496,0,0,42,0,14.735039445834134,322,327,,,48.472228879152624,48.70735926950498,535.2467625476339,530.2467625476339,5196,1040,1613.7649999999994
999,3000.0,1,425.35323283308685,424.8000000000281,0,0,36,0,15.313720875500117,297,302,,,49.10260776980096,49.75445739489036,425.35323283308685,420.35323283308685,4248,850,1582.3439999999973
900,3000.0,1,299.96838412535874,282.59999999999576,0,0,69,0,20.64980544747082,232,237,,,45.30702228541858,43.39585195976251,299.96838412535874,294.96838412535874,2826,566,1517.8439999999973
1049,3000.0,1,940.5497977024885,914.9000000001395,0,0,34,0,11.0424043715847,358,363,,,46.584912189576244,46.68050308940846,940.5497977024885,935.5497977024885,9149,1830,1793.0780000000013
985,3000.0,1,441.8541035176378,436.10000000003066,0,0,65,0,19.119899128839982,355,360,,,50.0891403384626,49.38158972590231,441.8541035176378,436.8541035176378,4361,873,1579.8440000000046
